"arrayType","algorithm","learningValue","abandonValue","arrayNumber","simulation","bout","bee","H2","Q","Qnorm"
"R10-P1","noRouteCompare",1.5,0.75,1,51,5,1,0.306573596382729,0.249134948096886,0.514285714285714
"R10-P1","noRouteCompare",1.5,0.75,1,51,6,1,0,0.25,0.5
"R10-P1","noRouteCompare",1.5,0.75,1,51,7,1,0.0943609377704332,0.186666666666667,0.583333333333333
"R10-P1","noRouteCompare",1.5,0.75,1,51,8,1,0.22249763276314,0.198347107438017,0.5
"R10-P1","noRouteCompare",1.5,0.75,1,51,9,1,0.333333333333333,0.330578512396694,0.666666666666667
"R10-P1","noRouteCompare",1.5,0.75,1,51,10,1,0.153455140795967,0.169550173010381,0.340277777777778
"R10-P1","noRouteCompare",1.5,0.75,1,51,11,1,0,0.264462809917355,0.571428571428571
"R10-P1","noRouteCompare",1.5,0.75,1,51,12,1,0.158760328571391,0.231404958677686,0.777777777777778
"R10-P1","noRouteCompare",1.5,0.75,1,51,13,1,0.24443112601351,0.190082644628099,0.479166666666667
"R10-P1","noRouteCompare",1.5,0.75,1,51,14,1,0,0.25,0.666666666666667
"R10-P1","noRouteCompare",1.5,0.75,1,51,15,1,0,0.16,0.5
"R10-P1","noRouteCompare",1.5,0.75,1,51,16,1,0.185454952183016,0.1875,0.529411764705882
"R10-P1","noRouteCompare",1.5,0.75,1,51,17,1,0.266319563348789,0.319526627218935,0.675
"R10-P1","noRouteCompare",1.5,0.75,1,51,18,1,0,0.333333333333333,0.666666666666667
"R10-P1","noRouteCompare",1.5,0.75,1,51,19,1,0.156237247742869,0.17283950617284,0.388888888888889
"R10-P1","noRouteCompare",1.5,0.75,1,51,20,1,0,0.29585798816568,0.625
"R10-P1","noRouteCompare",1.5,0.75,1,51,21,1,0.136495868571444,0.150891632373114,0.323529411764706
"R10-P1","noRouteCompare",1.5,0.75,1,51,22,1,0.149478873730505,0.1632,0.354166666666667
"R10-P1","noRouteCompare",1.5,0.75,1,51,23,1,0.103922489422955,0.149659863945578,0.305555555555556
"R10-P1","noRouteCompare",1.5,0.75,1,51,24,1,0.5,0.347222222222222,0.714285714285714
"R10-P1","noRouteCompare",1.5,0.75,1,51,25,1,1.792,0.5,1
"R10-P1","noRouteCompare",1.5,0.75,1,51,26,1,0.775380080723331,0.442906574394464,0.888888888888889
"R10-P1","noRouteCompare",1.5,0.75,1,51,27,1,0,0.163265306122449,0.355555555555556
"R10-P1","noRouteCompare",1.5,0.75,1,51,28,1,0,0.1875,0.4
"R10-P1","noRouteCompare",1.5,0.75,1,51,29,1,0.139170604023603,0.212244897959184,0.433333333333333
"R10-P1","noRouteCompare",1.5,0.75,1,51,30,1,0.691844273298172,0.203125,0.928571428571429
"R10-P1","noRouteCompare",1.5,0.75,1,52,1,1,0.155584475587655,0.200692041522491,0.414285714285714
"R10-P1","noRouteCompare",1.5,0.75,1,52,2,1,0.0372514223674683,0.136363636363636,0.282051282051282
"R10-P1","noRouteCompare",1.5,0.75,1,52,3,1,0.296081910965866,0.25,0.666666666666667
"R10-P1","noRouteCompare",1.5,0.75,1,52,4,1,0.077968197261843,0.107015457788347,0.236842105263158
"R10-P1","noRouteCompare",1.5,0.75,1,52,5,1,0,0.330578512396694,0.666666666666667
"R10-P1","noRouteCompare",1.5,0.75,1,52,6,1,0.0660595634596684,0.14792899408284,0.303030303030303
"R10-P1","noRouteCompare",1.5,0.75,1,52,7,1,0,0.375,0.8
"R10-P1","noRouteCompare",1.5,0.75,1,52,8,1,0.304612236902594,0.22,0.483516483516484
"R10-P1","noRouteCompare",1.5,0.75,1,52,9,1,0,0.3125,0.833333333333333
"R10-P1","noRouteCompare",1.5,0.75,1,52,10,1,0,0.326530612244898,0.8
"R10-P1","noRouteCompare",1.5,0.75,1,52,11,1,0.313605274787529,0.25,0.5
"R10-P1","noRouteCompare",1.5,0.75,1,52,12,1,0,0.277777777777778,0.625
"R10-P1","noRouteCompare",1.5,0.75,1,52,13,1,0.25,0.277777777777778,0.571428571428571
"R10-P1","noRouteCompare",1.5,0.75,1,52,14,1,0,0.0864197530864197,0.233333333333333
"R10-P1","noRouteCompare",1.5,0.75,1,52,15,1,1.946,0.408163265306122,1
"R10-P1","noRouteCompare",1.5,0.75,1,52,16,1,0,0.189349112426036,0.444444444444444
"R10-P1","noRouteCompare",1.5,0.75,1,52,17,1,0.0655866428213999,0.13265306122449,0.288888888888889
"R10-P1","noRouteCompare",1.5,0.75,1,52,18,1,0.47870397138568,0.308641975308642,0.769230769230769
"R10-P1","noRouteCompare",1.5,0.75,1,52,19,1,0.108905603375614,0.149659863945578,0.305555555555556
"R10-P1","noRouteCompare",1.5,0.75,1,52,20,1,0.470407912181294,0.302222222222222,0.607142857142857
"R10-P1","noRouteCompare",1.5,0.75,1,52,21,1,0.34753068574288,0.262975778546713,0.575757575757576
"R10-P1","noRouteCompare",1.5,0.75,1,52,22,1,0.473410567961037,0.16,0.692307692307692
"R10-P1","noRouteCompare",1.5,0.75,1,52,23,1,0.140206611904768,0.185185185185185,0.416666666666667
"R10-P1","noRouteCompare",1.5,0.75,1,52,24,1,0.238736309001389,0.1875,0.5
"R10-P1","noRouteCompare",1.5,0.75,1,52,25,1,0.0464127369296606,0.139886578449906,0.362745098039216
"R10-P1","noRouteCompare",1.5,0.75,1,52,26,1,0.5,0.285714285714286,0.7
"R10-P1","noRouteCompare",1.5,0.75,1,52,27,1,0.152746308035177,0.177083333333333,0.377777777777778
"R10-P1","noRouteCompare",1.5,0.75,1,52,28,1,0.250000000000001,0.284023668639053,0.571428571428571
"R10-P1","noRouteCompare",1.5,0.75,1,52,29,1,0.400000000000001,0.3125,0.727272727272727
"R10-P1","noRouteCompare",1.5,0.75,1,52,30,1,0,0.375,0.8
"R10-P1","noRouteCompare",1.5,0.75,1,53,1,1,0.0866796667363391,0.193905817174515,0.448717948717949
"R10-P1","noRouteCompare",1.5,0.75,1,53,2,1,0.228443826320529,0.285714285714286,0.583333333333333
"R10-P1","noRouteCompare",1.5,0.75,1,53,3,1,0,0.140625,0.3
"R10-P1","noRouteCompare",1.5,0.75,1,53,4,1,0,0.2,0.4
"R10-P1","noRouteCompare",1.5,0.75,1,53,5,1,0,0.246913580246914,0.714285714285714
"R10-P1","noRouteCompare",1.5,0.75,1,53,6,1,0.128950935744847,0.177285318559557,0.380952380952381
"R10-P1","noRouteCompare",1.5,0.75,1,53,7,1,0.174688211312218,0.19500594530321,0.394230769230769
"R10-P1","noRouteCompare",1.5,0.75,1,53,8,1,1.609,0.48,1
"R10-P1","noRouteCompare",1.5,0.75,1,53,9,1,0.203097469313938,0.194444444444444,0.470588235294118
"R10-P1","noRouteCompare",1.5,0.75,1,53,10,1,0,0.244897959183673,0.6
"R10-P1","noRouteCompare",1.5,0.75,1,53,11,1,0,0.2,0.4
"R10-P1","noRouteCompare",1.5,0.75,1,53,12,1,0.2,0.2734375,0.636363636363636
"R10-P1","noRouteCompare",1.5,0.75,1,53,13,1,0,0.244897959183674,0.5
"R10-P1","noRouteCompare",1.5,0.75,1,53,14,1,0,0.201183431952663,0.425
"R10-P1","noRouteCompare",1.5,0.75,1,53,15,1,0.296081910965865,0.226843100189036,0.666666666666667
"R10-P1","noRouteCompare",1.5,0.75,1,53,16,1,1.946,0.408163265306122,1
"R10-P1","noRouteCompare",1.5,0.75,1,53,17,1,0,0.0816326530612245,0.166666666666667
"R10-P1","noRouteCompare",1.5,0.75,1,53,18,1,0.151810715437457,0.16,0.333333333333333
"R10-P1","noRouteCompare",1.5,0.75,1,53,19,1,0.5,0.296875,0.633333333333333
"R10-P1","noRouteCompare",1.5,0.75,1,53,20,1,0.5,0.3125,0.833333333333333
"R10-P1","noRouteCompare",1.5,0.75,1,53,21,1,0,0.127423822714681,0.294871794871795
"R10-P1","noRouteCompare",1.5,0.75,1,53,22,1,0,0.26530612244898,0.577777777777778
"R10-P1","noRouteCompare",1.5,0.75,1,53,23,1,1,0.375,1
"R10-P1","noRouteCompare",1.5,0.75,1,53,24,1,0,0.24,0.571428571428571
"R10-P1","noRouteCompare",1.5,0.75,1,53,25,1,0,0.165289256198347,0.333333333333333
"R10-P1","noRouteCompare",1.5,0.75,1,53,26,1,0.0511618609123777,0.132325141776938,0.388888888888889
"R10-P1","noRouteCompare",1.5,0.75,1,53,27,1,0.184535123214271,0.227272727272727,0.454545454545455
"R10-P1","noRouteCompare",1.5,0.75,1,53,28,1,0,0.29585798816568,0.625
"R10-P1","noRouteCompare",1.5,0.75,1,53,29,1,0,0.296296296296296,0.6
"R10-P1","noRouteCompare",1.5,0.75,1,53,30,1,0.314668521038413,0.284023668639053,0.666666666666667
"R10-P1","noRouteCompare",1.5,0.75,1,54,1,1,0,0.375,0.8
"R10-P1","noRouteCompare",1.5,0.75,1,54,2,1,0.237321781374081,0.2,0.454545454545455
"R10-P1","noRouteCompare",1.5,0.75,1,54,3,1,0.18596196376742,0.208333333333333,0.428571428571429
"R10-P1","noRouteCompare",1.5,0.75,1,54,4,1,0.0428678543017001,0.104166666666667,0.277777777777778
"R10-P1","noRouteCompare",1.5,0.75,1,54,5,1,0,0.177777777777778,0.454545454545455
"R10-P1","noRouteCompare",1.5,0.75,1,54,6,1,0,0.111111111111111,0.25
"R10-P1","noRouteCompare",1.5,0.75,1,54,7,1,0,0.16,0.5
"R10-P1","noRouteCompare",1.5,0.75,1,54,8,1,0,0.198347107438017,0.666666666666667
"R10-P1","noRouteCompare",1.5,0.75,1,54,9,1,0,0.3125,0.833333333333333
"R10-P1","noRouteCompare",1.5,0.75,1,54,10,1,0.2,0.208333333333333,0.428571428571428
"R10-P1","noRouteCompare",1.5,0.75,1,54,11,1,0.296081910965865,0.247933884297521,0.625
"R10-P1","noRouteCompare",1.5,0.75,1,54,12,1,0,0.177514792899408,0.375
"R10-P1","noRouteCompare",1.5,0.75,1,54,13,1,0.529592087818706,0.25,0.666666666666667
"R10-P1","noRouteCompare",1.5,0.75,1,54,14,1,0,0.37037037037037,0.833333333333333
"R10-P1","noRouteCompare",1.5,0.75,1,54,15,1,0.5,0.347222222222222,0.714285714285714
"R10-P1","noRouteCompare",1.5,0.75,1,54,16,1,0.500000000000001,0.36,0.857142857142857
"R10-P1","noRouteCompare",1.5,0.75,1,54,17,1,0,0.231404958677686,0.466666666666667
"R10-P1","noRouteCompare",1.5,0.75,1,54,18,1,0.296081910965865,0.247933884297521,0.625
"R10-P1","noRouteCompare",1.5,0.75,1,54,19,1,0,0.4,0.8
"R10-P1","noRouteCompare",1.5,0.75,1,54,20,1,1,0.375,1
"R10-P1","noRouteCompare",1.5,0.75,1,54,21,1,0,0.3,0.714285714285714
"R10-P1","noRouteCompare",1.5,0.75,1,54,22,1,0.113574152913759,0.15,0.3
"R10-P1","noRouteCompare",1.5,0.75,1,54,23,1,0.500000000000001,0.4,0.833333333333333
"R10-P1","noRouteCompare",1.5,0.75,1,54,24,1,0.23935198569284,0.242214532871972,0.583333333333333
"R10-P1","noRouteCompare",1.5,0.75,1,54,25,1,0,0.3,0.6
"R10-P1","noRouteCompare",1.5,0.75,1,54,26,1,0.1916712993079,0.178571428571429,0.432098765432099
"R10-P1","noRouteCompare",1.5,0.75,1,54,27,1,0.0539205358688191,0.136054421768707,0.375
"R10-P1","noRouteCompare",1.5,0.75,1,54,28,1,0,0.395061728395062,0.8
"R10-P1","noRouteCompare",1.5,0.75,1,54,29,1,0.444122866448797,0.333333333333333,0.675
"R10-P1","noRouteCompare",1.5,0.75,1,54,30,1,1.792,0.444444444444444,1
"R10-P1","noRouteCompare",1.5,0.75,1,55,1,1,0.0408834172832234,0.128544423440454,0.283333333333333
"R10-P1","noRouteCompare",1.5,0.75,1,55,2,1,0,0.177514792899408,0.5
"R10-P1","noRouteCompare",1.5,0.75,1,55,3,1,0,0.142011834319527,0.3
"R10-P1","noRouteCompare",1.5,0.75,1,55,4,1,0,0.180555555555556,0.371428571428571
"R10-P1","noRouteCompare",1.5,0.75,1,55,5,1,0.5,0.171875,0.785714285714286
"R10-P1","noRouteCompare",1.5,0.75,1,55,6,1,1.946,0.408163265306122,1
"R10-P1","noRouteCompare",1.5,0.75,1,55,7,1,0.4,0.306122448979592,0.666666666666667
"R10-P1","noRouteCompare",1.5,0.75,1,55,8,1,0.227148305827518,0.177693761814745,0.419642857142857
"R10-P1","noRouteCompare",1.5,0.75,1,55,9,1,0,0.25,0.666666666666667
"R10-P1","noRouteCompare",1.5,0.75,1,55,10,1,0,0.222222222222222,0.8
"R10-P1","noRouteCompare",1.5,0.75,1,55,11,1,0.5,0.264462809917355,0.888888888888889
"R10-P1","noRouteCompare",1.5,0.75,1,55,12,1,0,0.25,0.514285714285714
"R10-P1","noRouteCompare",1.5,0.75,1,55,13,1,0.066480259386686,0.120713305898491,0.314285714285714
"R10-P1","noRouteCompare",1.5,0.75,1,55,14,1,0.333333333333334,0.244897959183673,0.519230769230769
"R10-P1","noRouteCompare",1.5,0.75,1,55,15,1,0.25,0.264462809917355,0.571428571428571
"R10-P1","noRouteCompare",1.5,0.75,1,55,16,1,0.0575397206823274,0.0853277835587929,0.186363636363636
"R10-P1","noRouteCompare",1.5,0.75,1,55,17,1,0.140380362325801,0.234375,0.555555555555556
"R10-P1","noRouteCompare",1.5,0.75,1,55,18,1,0.0767046635763535,0.0816326530612245,0.171122994652406
"R10-P1","noRouteCompare",1.5,0.75,1,55,19,1,0.666666666666667,0.416666666666667,0.857142857142857
"R10-P1","noRouteCompare",1.5,0.75,1,55,20,1,0,0.16,0.333333333333333
"R10-P1","noRouteCompare",1.5,0.75,1,55,21,1,0,0.244897959183673,0.6
"R10-P1","noRouteCompare",1.5,0.75,1,55,22,1,0.371923927534841,0.2734375,0.636363636363636
"R10-P1","noRouteCompare",1.5,0.75,1,55,23,1,1.946,0.408163265306122,1
"R10-P1","noRouteCompare",1.5,0.75,1,55,24,1,1,0.375,1
"R10-P1","noRouteCompare",1.5,0.75,1,55,25,1,0,0.330578512396694,0.666666666666667
"R10-P1","noRouteCompare",1.5,0.75,1,55,26,1,0.256152144930321,0.28125,0.6
"R10-P1","noRouteCompare",1.5,0.75,1,55,27,1,0,0.3,0.714285714285714
"R10-P1","noRouteCompare",1.5,0.75,1,55,28,1,0,0.326530612244898,0.8
"R10-P1","noRouteCompare",1.5,0.75,1,55,29,1,0.286169717468342,0.234375,0.545454545454545
"R10-P1","noRouteCompare",1.5,0.75,1,55,30,1,0.135278731003682,0.166666666666667,0.342857142857143
"R10-P1","noRouteCompare",1.5,0.75,1,56,1,1,0.333333333333333,0.297520661157025,0.75
"R10-P1","noRouteCompare",1.5,0.75,1,56,2,1,0.37192392753484,0.311111111111111,0.625
"R10-P1","noRouteCompare",1.5,0.75,1,56,3,1,0.208048081199213,0.190972222222222,0.384615384615385
"R10-P1","noRouteCompare",1.5,0.75,1,56,4,1,0.177622660637882,0.203125,0.412698412698413
"R10-P1","noRouteCompare",1.5,0.75,1,56,5,1,0.2,0.255102040816327,0.555555555555556
"R10-P1","noRouteCompare",1.5,0.75,1,56,6,1,1,0.375,1
"R10-P1","noRouteCompare",1.5,0.75,1,56,7,1,0,0.375,0.75
"R10-P1","noRouteCompare",1.5,0.75,1,56,8,1,0.17376534287144,0.207612456747405,0.5
"R10-P1","noRouteCompare",1.5,0.75,1,56,9,1,0,0.25,0.666666666666667
"R10-P1","noRouteCompare",1.5,0.75,1,56,10,1,0.109607016848512,0.18140589569161,0.5
"R10-P1","noRouteCompare",1.5,0.75,1,56,11,1,0.32225847208027,0.272632674297607,0.545833333333333
"R10-P1","noRouteCompare",1.5,0.75,1,56,12,1,1.946,0.408163265306122,1
"R10-P1","noRouteCompare",1.5,0.75,1,56,13,1,0.0647845515734292,0.0987654320987654,0.285714285714286
"R10-P1","noRouteCompare",1.5,0.75,1,56,14,1,0,0.291666666666667,0.7
"R10-P1","noRouteCompare",1.5,0.75,1,56,15,1,0,0.246913580246914,0.714285714285714
"R10-P1","noRouteCompare",1.5,0.75,1,56,16,1,0,0.247933884297521,0.5
"R10-P1","noRouteCompare",1.5,0.75,1,56,17,1,1,0.277777777777778,1
"R10-P1","noRouteCompare",1.5,0.75,1,56,18,1,0.386852807234541,0.293628808864266,0.602272727272727
"R10-P1","noRouteCompare",1.5,0.75,1,56,19,1,0.238051837492969,0.2048,0.470588235294118
"R10-P1","noRouteCompare",1.5,0.75,1,56,20,1,0.228443826320529,0.247933884297521,0.5
"R10-P1","noRouteCompare",1.5,0.75,1,56,21,1,0.0555695719168681,0.156378600823045,0.323863636363636
"R10-P1","noRouteCompare",1.5,0.75,1,56,22,1,0.115307151366581,0.158730158730159,0.357142857142857
"R10-P1","noRouteCompare",1.5,0.75,1,56,23,1,0.351959044517067,0.227146814404432,0.525641025641026
"R10-P1","noRouteCompare",1.5,0.75,1,56,24,1,0,0.25,0.666666666666667
"R10-P1","noRouteCompare",1.5,0.75,1,56,25,1,0.0384957339298258,0.111111111111111,0.25
"R10-P1","noRouteCompare",1.5,0.75,1,56,26,1,0,0.28125,0.6
"R10-P1","noRouteCompare",1.5,0.75,1,56,27,1,0,0.247933884297521,0.5
"R10-P1","noRouteCompare",1.5,0.75,1,56,28,1,0,0.204081632653061,0.416666666666667
"R10-P1","noRouteCompare",1.5,0.75,1,56,29,1,0,0.113378684807256,0.3125
"R10-P1","noRouteCompare",1.5,0.75,1,56,30,1,0.456887652641058,0.319526627218935,0.675
"R10-P1","noRouteCompare",1.5,0.75,1,57,1,1,0.112521141599155,0.145833333333333,0.388888888888889
"R10-P1","noRouteCompare",1.5,0.75,1,57,2,1,2.197,0.493827160493827,1
"R10-P1","noRouteCompare",1.5,0.75,1,57,3,1,0.076086062464919,0.1859410430839,0.394230769230769
"R10-P1","noRouteCompare",1.5,0.75,1,57,4,1,0.339634821583105,0.177285318559557,0.457142857142857
"R10-P1","noRouteCompare",1.5,0.75,1,57,5,1,0,0.375,0.8
"R10-P1","noRouteCompare",1.5,0.75,1,57,6,1,0.186710166496324,0.243767313019391,0.523809523809524
"R10-P1","noRouteCompare",1.5,0.75,1,57,7,1,0,0.165289256198347,0.357142857142857
"R10-P1","noRouteCompare",1.5,0.75,1,57,8,1,0.5,0.296296296296296,0.857142857142857
"R10-P1","noRouteCompare",1.5,0.75,1,57,9,1,0.0827780578614235,0.149584487534626,0.5625
"R10-P1","noRouteCompare",1.5,0.75,1,57,10,1,0.333333333333333,0.330578512396694,0.666666666666667
"R10-P1","noRouteCompare",1.5,0.75,1,57,11,1,0.4,0.260330578512397,0.538461538461538
"R10-P1","noRouteCompare",1.5,0.75,1,57,12,1,0.180617997398389,0.176470588235294,0.352941176470588
"R10-P1","noRouteCompare",1.5,0.75,1,57,13,1,0.178854657884358,0.17283950617284,0.388888888888889
"R10-P1","noRouteCompare",1.5,0.75,1,57,14,1,0.5,0.296296296296296,0.857142857142857
"R10-P1","noRouteCompare",1.5,0.75,1,57,15,1,0.5,0.375,0.8
"R10-P1","noRouteCompare",1.5,0.75,1,57,16,1,0.333333333333333,0.330578512396694,0.666666666666667
"R10-P1","noRouteCompare",1.5,0.75,1,57,17,1,0.500000000000001,0.36,0.857142857142857
"R10-P1","noRouteCompare",1.5,0.75,1,57,18,1,2.079,0.46875,1
"R10-P1","noRouteCompare",1.5,0.75,1,57,19,1,0.5,0.333333333333333,0.75
"R10-P1","noRouteCompare",1.5,0.75,1,57,20,1,0.195156151054108,0.200274348422497,0.414772727272727
"R10-P1","noRouteCompare",1.5,0.75,1,57,21,1,0.285714285714286,0.259259259259259,0.583333333333333
"R10-P1","noRouteCompare",1.5,0.75,1,57,22,1,0.333333333333333,0.284023668639053,0.8
"R10-P1","noRouteCompare",1.5,0.75,1,57,23,1,0,0.29585798816568,0.625
"R10-P1","noRouteCompare",1.5,0.75,1,57,24,1,0.180706275703405,0.176,0.55
"R10-P1","noRouteCompare",1.5,0.75,1,57,25,1,0,0.25,0.5
"R10-P1","noRouteCompare",1.5,0.75,1,57,26,1,0.262060138456537,0.262857142857143,0.529605263157895
"R10-P1","noRouteCompare",1.5,0.75,1,57,27,1,0,0.284023668639053,0.571428571428572
"R10-P1","noRouteCompare",1.5,0.75,1,57,28,1,0.406644916751838,0.206611570247934,0.588235294117647
"R10-P1","noRouteCompare",1.5,0.75,1,57,29,1,1.946,0.489795918367347,1
"R10-P1","noRouteCompare",1.5,0.75,1,57,30,1,0.0983799642320999,0.177514792899408,0.4
"R10-P1","noRouteCompare",1.5,0.75,1,58,1,1,1,0.486111111111111,1
"R10-P1","noRouteCompare",1.5,0.75,1,58,2,1,0,0.326530612244898,0.8
"R10-P1","noRouteCompare",1.5,0.75,1,58,3,1,0.181551834569395,0.169421487603306,0.39047619047619
"R10-P1","noRouteCompare",1.5,0.75,1,58,4,1,0.285605914118795,0.208984375,0.433198380566802
"R10-P1","noRouteCompare",1.5,0.75,1,58,5,1,0,0.175,0.466666666666667
"R10-P1","noRouteCompare",1.5,0.75,1,58,6,1,0,0.16,0.333333333333333
"R10-P1","noRouteCompare",1.5,0.75,1,58,7,1,0,0.32,0.666666666666667
"R10-P1","noRouteCompare",1.5,0.75,1,58,8,1,0,0.0887573964497041,0.1875
"R10-P1","noRouteCompare",1.5,0.75,1,58,9,1,0,0.165289256198347,0.333333333333333
"R10-P1","noRouteCompare",1.5,0.75,1,58,10,1,0.0889366069883238,0.165289256198347,0.470588235294118
"R10-P1","noRouteCompare",1.5,0.75,1,58,11,1,0,0.166666666666667,0.6
"R10-P1","noRouteCompare",1.5,0.75,1,58,12,1,2.079,0.46875,1
"R10-P1","noRouteCompare",1.5,0.75,1,58,13,1,0.333333333333333,0.330578512396694,0.666666666666667
"R10-P1","noRouteCompare",1.5,0.75,1,58,14,1,0.500000000000001,0.36,0.857142857142857
"R10-P1","noRouteCompare",1.5,0.75,1,58,15,1,0.12450711383939,0.177083333333333,0.377777777777778
"R10-P1","noRouteCompare",1.5,0.75,1,58,16,1,0.159351225894619,0.1536,0.380952380952381
"R10-P1","noRouteCompare",1.5,0.75,1,58,17,1,0.169720352383252,0.164444444444444,0.330357142857143
"R10-P1","noRouteCompare",1.5,0.75,1,58,18,1,0.4,0.311111111111111,0.7
"R10-P1","noRouteCompare",1.5,0.75,1,58,19,1,0.379558025431637,0.19500594530321,0.532467532467532
"R10-P1","noRouteCompare",1.5,0.75,1,58,20,1,0,0.1640625,0.538461538461538
"R10-P1","noRouteCompare",1.5,0.75,1,58,21,1,0.0569936648168733,0.179930795847751,0.393939393939394
"R10-P1","noRouteCompare",1.5,0.75,1,58,22,1,0,0.103806228373702,0.208333333333333
"R10-P1","noRouteCompare",1.5,0.75,1,58,23,1,0.121067946475303,0.171597633136095,0.351515151515152
"R10-P1","noRouteCompare",1.5,0.75,1,58,24,1,0,0.247933884297521,0.5
"R10-P1","noRouteCompare",1.5,0.75,1,58,25,1,0.369489677109555,0.233196159122085,0.559210526315789
"R10-P1","noRouteCompare",1.5,0.75,1,58,26,1,0.176457262476338,0.139917695473251,0.404761904761905
"R10-P1","noRouteCompare",1.5,0.75,1,58,27,1,0.418165660079051,0.24,0.75
"R10-P1","noRouteCompare",1.5,0.75,1,58,28,1,0.124224640492375,0.1504,0.412280701754386
"R10-P1","noRouteCompare",1.5,0.75,1,58,29,1,0,0.125,0.25
"R10-P1","noRouteCompare",1.5,0.75,1,58,30,1,0.5,0.347222222222222,0.714285714285714
"R10-P1","noRouteCompare",1.5,0.75,1,59,1,1,0.0982099856327675,0.166666666666667,0.333333333333333
"R10-P1","noRouteCompare",1.5,0.75,1,59,2,1,0.266319563348789,0.277777777777778,0.625
"R10-P1","noRouteCompare",1.5,0.75,1,59,3,1,0,0.296296296296296,0.666666666666667
"R10-P1","noRouteCompare",1.5,0.75,1,59,4,1,0.234528200341381,0.176,0.392857142857143
"R10-P1","noRouteCompare",1.5,0.75,1,59,5,1,0.196358706019029,0.1504,0.412280701754386
"R10-P1","noRouteCompare",1.5,0.75,1,59,6,1,0,0.222222222222222,0.5
"R10-P1","noRouteCompare",1.5,0.75,1,59,7,1,0.123250788355991,0.154006243496358,0.316239316239316
"R10-P1","noRouteCompare",1.5,0.75,1,59,8,1,0,0.204081632653061,0.416666666666667
"R10-P1","noRouteCompare",1.5,0.75,1,59,9,1,0,0.260355029585799,0.523809523809524
"R10-P1","noRouteCompare",1.5,0.75,1,59,10,1,0,0.120982986767486,0.313725490196078
"R10-P1","noRouteCompare",1.5,0.75,1,59,11,1,0.184535123214271,0.166351606805293,0.366666666666667
"R10-P1","noRouteCompare",1.5,0.75,1,59,12,1,0,0.166666666666667,0.333333333333333
"R10-P1","noRouteCompare",1.5,0.75,1,59,13,1,0.197665032488775,0.175980975029727,0.362745098039216
"R10-P1","noRouteCompare",1.5,0.75,1,59,14,1,0.0615497981916736,0.148148148148148,0.363636363636364
"R10-P1","noRouteCompare",1.5,0.75,1,59,15,1,0,0.3,0.6
"R10-P1","noRouteCompare",1.5,0.75,1,59,16,1,0.206220199860885,0.177693761814745,0.419642857142857
"R10-P1","noRouteCompare",1.5,0.75,1,59,17,1,0,0.207612456747405,0.416666666666667
"R10-P1","noRouteCompare",1.5,0.75,1,59,18,1,0,0.326530612244898,0.8
"R10-P1","noRouteCompare",1.5,0.75,1,59,19,1,0,0.222222222222222,0.5
"R10-P1","noRouteCompare",1.5,0.75,1,59,20,1,0.333333333333333,0.247933884297521,0.75
"R10-P1","noRouteCompare",1.5,0.75,1,59,21,1,0,0.413223140495868,0.833333333333333
"R10-P1","noRouteCompare",1.5,0.75,1,59,22,1,0,0.296296296296296,0.6
"R10-P1","noRouteCompare",1.5,0.75,1,59,23,1,0,0.375,0.8
"R10-P1","noRouteCompare",1.5,0.75,1,59,24,1,0,0.296296296296296,0.6
"R10-P1","noRouteCompare",1.5,0.75,1,59,25,1,0.114221913160264,0.172335600907029,0.365384615384615
"R10-P1","noRouteCompare",1.5,0.75,1,59,26,1,0,0.25,0.666666666666667
"R10-P1","noRouteCompare",1.5,0.75,1,59,27,1,0.296081910965865,0.31404958677686,0.633333333333333
"R10-P1","noRouteCompare",1.5,0.75,1,59,28,1,0.233680436651211,0.232686980609418,0.538461538461538
"R10-P1","noRouteCompare",1.5,0.75,1,59,29,1,0.266319563348789,0.21301775147929,0.6
