"arrayType","algorithm","learningValue","abandonValue","arrayNumber","simulation","bout","bee","H2","Q","Qnorm"
"R-P","noRouteCompare",1.5,0.75,1,10,21,1,0,0.135802469135802,0.338461538461538
"R-P","noRouteCompare",1.5,0.75,1,10,22,1,0,0.116343490304709,0.35
"R-P","noRouteCompare",1.5,0.75,1,10,23,1,1,0.396694214876033,1
"R-P","noRouteCompare",1.5,0.75,1,10,24,1,1.946,0.408163265306122,1
"R-P","noRouteCompare",1.5,0.75,1,10,25,1,0.351959044517067,0.256055363321799,0.560606060606061
"R-P","noRouteCompare",1.5,0.75,1,10,26,1,1.946,0.408163265306122,1
"R-P","noRouteCompare",1.5,0.75,1,10,27,1,0,0.260355029585799,0.523809523809524
"R-P","noRouteCompare",1.5,0.75,1,10,28,1,0.6,0.36734693877551,0.75
"R-P","noRouteCompare",1.5,0.75,1,10,29,1,0,0.326530612244898,0.8
"R-P","noRouteCompare",1.5,0.75,1,10,30,1,0,0.163265306122449,0.327272727272727
"R-P","noRouteCompare",1.5,0.75,1,11,1,1,0,0.246913580246914,0.714285714285714
"R-P","noRouteCompare",1.5,0.75,1,11,2,1,0,0.163265306122449,0.4
"R-P","noRouteCompare",1.5,0.75,1,11,3,1,0.135548305583946,0.204986149584488,0.420454545454545
"R-P","noRouteCompare",1.5,0.75,1,11,4,1,0.420619835714305,0.396694214876033,0.8
"R-P","noRouteCompare",1.5,0.75,1,11,5,1,0.5,0.264462809917355,0.888888888888889
"R-P","noRouteCompare",1.5,0.75,1,11,6,1,0,0.142011834319527,0.333333333333333
"R-P","noRouteCompare",1.5,0.75,1,11,7,1,0,0.24,0.571428571428572
"R-P","noRouteCompare",1.5,0.75,1,11,8,1,0.228443826320529,0.272189349112426,0.547619047619048
"R-P","noRouteCompare",1.5,0.75,1,11,9,1,0.18596196376742,0.180555555555555,0.371428571428571
"R-P","noRouteCompare",1.5,0.75,1,11,10,1,0,0.4,0.8
"R-P","noRouteCompare",1.5,0.75,1,11,11,1,0.4,0.306122448979592,0.666666666666667
"R-P","noRouteCompare",1.5,0.75,1,11,12,1,0.185961963767419,0.24,0.5
"R-P","noRouteCompare",1.5,0.75,1,11,13,1,0.0682692742377678,0.126040428061831,0.278947368421053
"R-P","noRouteCompare",1.5,0.75,1,11,14,1,0,0.0928,0.254385964912281
"R-P","noRouteCompare",1.5,0.75,1,11,15,1,0.227493114285741,0.18140589569161,0.5
"R-P","noRouteCompare",1.5,0.75,1,11,16,1,0.25,0.284023668639053,0.571428571428572
"R-P","noRouteCompare",1.5,0.75,1,11,17,1,0,0.25,0.5
"R-P","noRouteCompare",1.5,0.75,1,11,18,1,0.296081910965865,0.247933884297521,0.625
"R-P","noRouteCompare",1.5,0.75,1,11,19,1,1,0.473372781065089,1
"R-P","noRouteCompare",1.5,0.75,1,11,20,1,1.946,0.408163265306122,1
"R-P","noRouteCompare",1.5,0.75,1,11,21,1,0,0.21301775147929,0.428571428571429
"R-P","noRouteCompare",1.5,0.75,1,11,22,1,1.792,0.444444444444444,1
"R-P","noRouteCompare",1.5,0.75,1,11,23,1,0,0.37037037037037,0.833333333333333
"R-P","noRouteCompare",1.5,0.75,1,11,24,1,0.266319563348789,0.21301775147929,0.6
"R-P","noRouteCompare",1.5,0.75,1,11,25,1,0,0.246913580246914,0.714285714285714
"R-P","noRouteCompare",1.5,0.75,1,11,26,1,0.16834506354859,0.258503401360544,0.518181818181818
"R-P","noRouteCompare",1.5,0.75,1,11,27,1,0.228443826320529,0.244897959183673,0.6
"R-P","noRouteCompare",1.5,0.75,1,11,28,1,2.079,0.46875,1
"R-P","noRouteCompare",1.5,0.75,1,11,29,1,0.6,0.355555555555556,0.8
"R-P","noRouteCompare",1.5,0.75,1,11,30,1,0.17785504594861,0.2265625,0.527272727272727
"R-P","noRouteCompare",1.5,0.75,1,12,1,1,0.333333333333333,0.330578512396694,0.666666666666667
"R-P","noRouteCompare",1.5,0.75,1,12,2,1,0,0.231404958677686,0.466666666666667
"R-P","noRouteCompare",1.5,0.75,1,12,3,1,0.307089321074956,0.162721893491124,0.523809523809524
"R-P","noRouteCompare",1.5,0.75,1,12,4,1,0.156802637393765,0.242214532871972,0.5
"R-P","noRouteCompare",1.5,0.75,1,12,5,1,0,0.142011834319527,0.3
"R-P","noRouteCompare",1.5,0.75,1,12,6,1,0.23935198569284,0.217687074829932,0.705882352941176
"R-P","noRouteCompare",1.5,0.75,1,12,7,1,0.372789450424941,0.262975778546713,0.575757575757576
"R-P","noRouteCompare",1.5,0.75,1,12,8,1,0,0.326530612244898,0.8
"R-P","noRouteCompare",1.5,0.75,1,12,9,1,0,0.3125,0.833333333333333
"R-P","noRouteCompare",1.5,0.75,1,12,10,1,0,0.2,0.625
"R-P","noRouteCompare",1.5,0.75,1,12,11,1,0.140206611904769,0.222222222222222,0.444444444444444
"R-P","noRouteCompare",1.5,0.75,1,12,12,1,0.156802637393765,0.225,0.6
"R-P","noRouteCompare",1.5,0.75,1,12,13,1,0.101043867081212,0.117647058823529,0.242857142857143
"R-P","noRouteCompare",1.5,0.75,1,12,14,1,0.266129557591911,0.1152,0.428571428571428
"R-P","noRouteCompare",1.5,0.75,1,12,15,1,0.210309917857152,0.285714285714286,0.571428571428571
"R-P","noRouteCompare",1.5,0.75,1,12,16,1,0.25,0.277777777777778,0.625
"R-P","noRouteCompare",1.5,0.75,1,12,17,1,0.0495166895141374,0.163265306122449,0.4
"R-P","noRouteCompare",1.5,0.75,1,12,18,1,0,0.166089965397924,0.571428571428572
"R-P","noRouteCompare",1.5,0.75,1,12,19,1,0.266319563348789,0.275510204081633,0.6
"R-P","noRouteCompare",1.5,0.75,1,12,20,1,0.224619919276669,0.207612456747405,0.5
"R-P","noRouteCompare",1.5,0.75,1,12,21,1,1.946,0.408163265306122,1
"R-P","noRouteCompare",1.5,0.75,1,12,22,1,2.303,0.5,1
"R-P","noRouteCompare",1.5,0.75,1,12,23,1,0.0440954016858746,0.138504155124654,0.284090909090909
"R-P","noRouteCompare",1.5,0.75,1,12,24,1,0,0.224489795918367,0.458333333333333
"R-P","noRouteCompare",1.5,0.75,1,12,25,1,0.321856334629931,0.214285714285714,0.525
"R-P","noRouteCompare",1.5,0.75,1,12,26,1,0,0.166666666666667,0.375
"R-P","noRouteCompare",1.5,0.75,1,12,27,1,0.372789450424941,0.227146814404432,0.585714285714286
"R-P","noRouteCompare",1.5,0.75,1,12,28,1,0.592163821931731,0.284023668639053,0.8
"R-P","noRouteCompare",1.5,0.75,1,12,29,1,0,0.284023668639053,0.571428571428571
"R-P","noRouteCompare",1.5,0.75,1,12,30,1,0.0558771335512021,0.15,0.4
"R-P","noRouteCompare",1.5,0.75,1,13,1,1,2.079,0.46875,1
"R-P","noRouteCompare",1.5,0.75,1,13,2,1,0,0.185,0.411111111111111
"R-P","noRouteCompare",1.5,0.75,1,13,3,1,0,0.25,0.5
"R-P","noRouteCompare",1.5,0.75,1,13,4,1,0.131239813410399,0.142857142857143,0.636363636363636
"R-P","noRouteCompare",1.5,0.75,1,13,5,1,0.0701901811628996,0.1875,0.436363636363636
"R-P","noRouteCompare",1.5,0.75,1,13,6,1,0.123936585241649,0.156804733727811,0.398496240601504
"R-P","noRouteCompare",1.5,0.75,1,13,7,1,0,0.24,0.5
"R-P","noRouteCompare",1.5,0.75,1,13,8,1,0.185961963767419,0.222222222222222,0.5
"R-P","noRouteCompare",1.5,0.75,1,13,9,1,0.254204906736185,0.182825484764543,0.423076923076923
"R-P","noRouteCompare",1.5,0.75,1,13,10,1,0.0260000752273946,0.152777777777778,0.338461538461538
"R-P","noRouteCompare",1.5,0.75,1,13,11,1,0.256251898085072,0.24,0.484848484848485
"R-P","noRouteCompare",1.5,0.75,1,13,12,1,0.0525521968694815,0.136363636363636,0.388235294117647
"R-P","noRouteCompare",1.5,0.75,1,13,13,1,0.183541235365346,0.200274348422497,0.414772727272727
"R-P","noRouteCompare",1.5,0.75,1,13,14,1,0,0.296296296296296,0.666666666666667
"R-P","noRouteCompare",1.5,0.75,1,13,15,1,0.37192392753484,0.27681660899654,0.666666666666667
"R-P","noRouteCompare",1.5,0.75,1,13,16,1,0.188355341226587,0.197384066587396,0.436842105263158
"R-P","noRouteCompare",1.5,0.75,1,13,17,1,0,0.244897959183673,0.5
"R-P","noRouteCompare",1.5,0.75,1,13,18,1,0,0.144628099173554,0.411764705882353
"R-P","noRouteCompare",1.5,0.75,1,13,19,1,0,0.198347107438017,0.428571428571429
"R-P","noRouteCompare",1.5,0.75,1,13,20,1,0,0.375,0.8
"R-P","noRouteCompare",1.5,0.75,1,13,21,1,0,0.133333333333333,0.277777777777778
"R-P","noRouteCompare",1.5,0.75,1,13,22,1,0.75,0.428571428571429,0.875
"R-P","noRouteCompare",1.5,0.75,1,13,23,1,0.371923927534839,0.3125,0.625
"R-P","noRouteCompare",1.5,0.75,1,13,24,1,0,0.375,0.8
"R-P","noRouteCompare",1.5,0.75,1,13,25,1,0,0.24,0.571428571428572
"R-P","noRouteCompare",1.5,0.75,1,13,26,1,0.176598646387507,0.1504,0.345588235294117
"R-P","noRouteCompare",1.5,0.75,1,13,27,1,1,0.48,1
"R-P","noRouteCompare",1.5,0.75,1,13,28,1,0.228443826320529,0.285714285714286,0.583333333333333
"R-P","noRouteCompare",1.5,0.75,1,13,29,1,2.079,0.46875,1
"R-P","noRouteCompare",1.5,0.75,1,13,30,1,0.75,0.388888888888889,0.875
"R-P","noRouteCompare",1.5,0.75,1,14,1,1,0,0.13265306122449,0.288888888888889
"R-P","noRouteCompare",1.5,0.75,1,14,2,1,0,0.1875,0.4
"R-P","noRouteCompare",1.5,0.75,1,14,3,1,0.228443826320529,0.231404958677686,0.466666666666667
"R-P","noRouteCompare",1.5,0.75,1,14,4,1,0.6,0.355029585798817,0.714285714285714
"R-P","noRouteCompare",1.5,0.75,1,14,5,1,0.183420109162803,0.188365650969529,0.404761904761905
"R-P","noRouteCompare",1.5,0.75,1,14,6,1,0,0.29585798816568,0.625
"R-P","noRouteCompare",1.5,0.75,1,14,7,1,0.0202052326263992,0.0946745562130178,0.189473684210526
"R-P","noRouteCompare",1.5,0.75,1,14,8,1,0,0.24,0.5
"R-P","noRouteCompare",1.5,0.75,1,14,9,1,0,0.165289256198347,0.333333333333333
"R-P","noRouteCompare",1.5,0.75,1,14,10,1,0.228443826320529,0.25,0.5
"R-P","noRouteCompare",1.5,0.75,1,14,11,1,0.0982099856327675,0.138888888888889,0.3125
"R-P","noRouteCompare",1.5,0.75,1,14,12,1,0,0.375,0.8
"R-P","noRouteCompare",1.5,0.75,1,14,13,1,0,0.0740740740740741,0.184615384615385
"R-P","noRouteCompare",1.5,0.75,1,14,14,1,0,0.153061224489796,0.454545454545455
"R-P","noRouteCompare",1.5,0.75,1,14,15,1,0,0.413223140495868,0.833333333333333
"R-P","noRouteCompare",1.5,0.75,1,14,16,1,0,0.222222222222222,0.5
"R-P","noRouteCompare",1.5,0.75,1,14,17,1,2.079,0.46875,1
"R-P","noRouteCompare",1.5,0.75,1,14,18,1,0.65876032857139,0.380622837370242,0.916666666666666
"R-P","noRouteCompare",1.5,0.75,1,14,19,1,0.140206611904769,0.246913580246914,0.5
"R-P","noRouteCompare",1.5,0.75,1,14,20,1,1.792,0.5,1
"R-P","noRouteCompare",1.5,0.75,1,14,21,1,2.079,0.46875,1
"R-P","noRouteCompare",1.5,0.75,1,14,22,1,0.482491964440247,0.296296296296296,0.666666666666667
"R-P","noRouteCompare",1.5,0.75,1,14,23,1,0.5,0.357142857142857,0.777777777777778
"R-P","noRouteCompare",1.5,0.75,1,14,24,1,1.946,0.408163265306122,1
"R-P","noRouteCompare",1.5,0.75,1,14,25,1,0,0.24,0.75
"R-P","noRouteCompare",1.5,0.75,1,14,26,1,0.733680436651211,0.306122448979592,0.909090909090909
"R-P","noRouteCompare",1.5,0.75,1,14,27,1,0.75,0.388888888888889,0.875
"R-P","noRouteCompare",1.5,0.75,1,14,28,1,2.079,0.46875,1
"R-P","noRouteCompare",1.5,0.75,1,14,29,1,0,0.375,0.8
"R-P","noRouteCompare",1.5,0.75,1,14,30,1,1,0.396694214876033,1
"R-P","noRouteCompare",1.5,0.75,1,15,1,1,0,0.16,0.333333333333333
"R-P","noRouteCompare",1.5,0.75,1,15,2,1,0,0.16,0.333333333333333
"R-P","noRouteCompare",1.5,0.75,1,15,3,1,0.43285024628567,0.163265306122449,0.666666666666667
"R-P","noRouteCompare",1.5,0.75,1,15,4,1,0.32225847208027,0.231292517006803,0.566666666666667
"R-P","noRouteCompare",1.5,0.75,1,15,5,1,0.125989783765812,0.14,0.333333333333333
"R-P","noRouteCompare",1.5,0.75,1,15,6,1,0,0.32,0.666666666666667
"R-P","noRouteCompare",1.5,0.75,1,15,7,1,0.286679559916098,0.13265306122449,0.393939393939394
"R-P","noRouteCompare",1.5,0.75,1,15,8,1,0,0.326530612244898,0.8
"R-P","noRouteCompare",1.5,0.75,1,15,9,1,0.0862246947178835,0.265625,0.566666666666667
"R-P","noRouteCompare",1.5,0.75,1,15,10,1,0.185961963767419,0.24,0.5
"R-P","noRouteCompare",1.5,0.75,1,15,11,1,0.5,0.296296296296296,0.857142857142857
"R-P","noRouteCompare",1.5,0.75,1,15,12,1,1.946,0.408163265306122,1
"R-P","noRouteCompare",1.5,0.75,1,15,13,1,0.228443826320529,0.236686390532544,0.555555555555555
"R-P","noRouteCompare",1.5,0.75,1,15,14,1,0.296081910965865,0.314049586776859,0.633333333333333
"R-P","noRouteCompare",1.5,0.75,1,15,15,1,0.296081910965866,0.25,0.666666666666667
"R-P","noRouteCompare",1.5,0.75,1,15,16,1,1.946,0.408163265306122,1
"R-P","noRouteCompare",1.5,0.75,1,15,17,1,0,0.142011834319527,0.285714285714286
"R-P","noRouteCompare",1.5,0.75,1,15,18,1,2.079,0.46875,1
"R-P","noRouteCompare",1.5,0.75,1,15,19,1,0.219934750255514,0.165289256198347,0.470588235294118
"R-P","noRouteCompare",1.5,0.75,1,15,20,1,0.296081910965866,0.25,0.666666666666667
"R-P","noRouteCompare",1.5,0.75,1,15,21,1,0.0461295005418356,0.208616780045352,0.418181818181818
"R-P","noRouteCompare",1.5,0.75,1,15,22,1,0.420619835714305,0.414201183431953,0.833333333333333
"R-P","noRouteCompare",1.5,0.75,1,15,23,1,0.165404992411547,0.183431952662722,0.430555555555555
"R-P","noRouteCompare",1.5,0.75,1,15,24,1,0,0.347222222222222,0.714285714285714
"R-P","noRouteCompare",1.5,0.75,1,15,25,1,0,0.2,0.625
"R-P","noRouteCompare",1.5,0.75,1,15,26,1,0.403917046168799,0.271604938271605,0.571428571428572
"R-P","noRouteCompare",1.5,0.75,1,15,27,1,0.2,0.266666666666667,0.6
"R-P","noRouteCompare",1.5,0.75,1,15,28,1,0.313605274787529,0.224489795918367,0.458333333333333
"R-P","noRouteCompare",1.5,0.75,1,15,29,1,0,0.326530612244898,0.8
"R-P","noRouteCompare",1.5,0.75,1,15,30,1,0.233652837327415,0.1875,0.5
"R-P","noRouteCompare",1.5,0.75,1,16,1,1,0,0.296296296296296,0.6
"R-P","noRouteCompare",1.5,0.75,1,16,2,1,0.0544090397334698,0.15,0.4
"R-P","noRouteCompare",1.5,0.75,1,16,3,1,0.41311732856428,0.27681660899654,0.666666666666667
"R-P","noRouteCompare",1.5,0.75,1,16,4,1,0.205025429514839,0.192816635160681,0.425
"R-P","noRouteCompare",1.5,0.75,1,16,5,1,1.386,0.5,1
"R-P","noRouteCompare",1.5,0.75,1,16,6,1,0,0.198347107438017,0.428571428571428
"R-P","noRouteCompare",1.5,0.75,1,16,7,1,0,0.122448979591837,0.25
"R-P","noRouteCompare",1.5,0.75,1,16,8,1,0,0.116343490304709,0.3
"R-P","noRouteCompare",1.5,0.75,1,16,9,1,0.0334550097544197,0.117969821673525,0.252941176470588
"R-P","noRouteCompare",1.5,0.75,1,16,10,1,0.0511618609123777,0.136054421768707,0.333333333333333
"R-P","noRouteCompare",1.5,0.75,1,16,11,1,0,0.21301775147929,0.428571428571429
"R-P","noRouteCompare",1.5,0.75,1,16,12,1,0,0.171745152354571,0.442857142857143
"R-P","noRouteCompare",1.5,0.75,1,16,13,1,0,0.2,0.625
"R-P","noRouteCompare",1.5,0.75,1,16,14,1,0.349285037932325,0.244897959183673,0.6
"R-P","noRouteCompare",1.5,0.75,1,16,15,1,0.186710166496324,0.144628099173554,0.411764705882353
"R-P","noRouteCompare",1.5,0.75,1,16,16,1,0.109501065201138,0.144628099173554,0.333333333333333
"R-P","noRouteCompare",1.5,0.75,1,16,17,1,0.0529201095237966,0.19047619047619,0.466666666666667
"R-P","noRouteCompare",1.5,0.75,1,16,18,1,0,0.3,0.6
"R-P","noRouteCompare",1.5,0.75,1,16,19,1,0,0.375,0.8
"R-P","noRouteCompare",1.5,0.75,1,16,20,1,0,0.32,0.666666666666667
"R-P","noRouteCompare",1.5,0.75,1,16,21,1,0.296081910965865,0.247933884297521,0.625
"R-P","noRouteCompare",1.5,0.75,1,16,22,1,0.148040955482933,0.200692041522491,0.414285714285714
"R-P","noRouteCompare",1.5,0.75,1,16,23,1,0.37192392753484,0.285714285714286,0.583333333333333
"R-P","noRouteCompare",1.5,0.75,1,16,24,1,0,0.330578512396694,0.666666666666667
"R-P","noRouteCompare",1.5,0.75,1,16,25,1,0.499999999999999,0.416666666666667,0.857142857142857
"R-P","noRouteCompare",1.5,0.75,1,16,26,1,0,0.222222222222222,0.5
"R-P","noRouteCompare",1.5,0.75,1,16,27,1,1,0.408163265306122,1
"R-P","noRouteCompare",1.5,0.75,1,16,28,1,1.386,0.5,1
"R-P","noRouteCompare",1.5,0.75,1,16,29,1,0,0.183673469387755,0.6
"R-P","noRouteCompare",1.5,0.75,1,16,30,1,0,0.285714285714286,0.571428571428571
"R-P","noRouteCompare",1.5,0.75,1,17,1,1,0.0861353116146782,0.122448979591837,0.3
"R-P","noRouteCompare",1.5,0.75,1,17,2,1,0,0.0816326530612245,0.2
"R-P","noRouteCompare",1.5,0.75,1,17,3,1,2.197,0.493827160493827,1
"R-P","noRouteCompare",1.5,0.75,1,17,4,1,0.17376534287144,0.213333333333333,0.444444444444444
"R-P","noRouteCompare",1.5,0.75,1,17,5,1,0.0735423596914315,0.1875,0.5
"R-P","noRouteCompare",1.5,0.75,1,17,6,1,0.336473016775166,0.199546485260771,0.55
"R-P","noRouteCompare",1.5,0.75,1,17,7,1,0.592163821931731,0.284023668639053,0.8
"R-P","noRouteCompare",1.5,0.75,1,17,8,1,0.0539205358688192,0.125,0.333333333333333
"R-P","noRouteCompare",1.5,0.75,1,17,9,1,0.114221913160264,0.125,0.274725274725275
"R-P","noRouteCompare",1.5,0.75,1,17,10,1,0.158760328571391,0.231404958677686,0.777777777777778
"R-P","noRouteCompare",1.5,0.75,1,17,11,1,0.248694187719535,0.24952741020794,0.523809523809524
"R-P","noRouteCompare",1.5,0.75,1,17,12,1,0,0.133333333333333,0.416666666666667
"R-P","noRouteCompare",1.5,0.75,1,17,13,1,0,0.188365650969529,0.404761904761905
"R-P","noRouteCompare",1.5,0.75,1,17,14,1,0,0.24,0.5
"R-P","noRouteCompare",1.5,0.75,1,17,15,1,0.289690082142847,0.244897959183673,0.6
"R-P","noRouteCompare",1.5,0.75,1,17,16,1,0.420619835714305,0.231404958677686,0.777777777777778
"R-P","noRouteCompare",1.5,0.75,1,17,17,1,0,0.106508875739645,0.3
"R-P","noRouteCompare",1.5,0.75,1,17,18,1,0.791516824514138,0.15625,0.769230769230769
"R-P","noRouteCompare",1.5,0.75,1,17,19,1,0,0.1875,0.375
"R-P","noRouteCompare",1.5,0.75,1,17,20,1,0,0.111111111111111,0.25
"R-P","noRouteCompare",1.5,0.75,1,17,21,1,1,0.444444444444445,1
"R-P","noRouteCompare",1.5,0.75,1,17,22,1,0,0.166204986149584,0.384615384615385
"R-P","noRouteCompare",1.5,0.75,1,17,23,1,0.420619835714305,0.275510204081633,0.6
"R-P","noRouteCompare",1.5,0.75,1,17,24,1,0.444122866448798,0.318339100346021,0.638888888888889
"R-P","noRouteCompare",1.5,0.75,1,17,25,1,2.197,0.493827160493827,1
"R-P","noRouteCompare",1.5,0.75,1,17,26,1,0,0.3125,0.833333333333333
"R-P","noRouteCompare",1.5,0.75,1,17,27,1,0,0.2,0.625
"R-P","noRouteCompare",1.5,0.75,1,17,28,1,0,0.296296296296296,0.6
"R-P","noRouteCompare",1.5,0.75,1,17,29,1,0,0.0833333333333333,0.166666666666667
"R-P","noRouteCompare",1.5,0.75,1,17,30,1,0,0.29585798816568,0.625
"R-P","noRouteCompare",1.5,0.75,1,18,1,1,0.13818430895154,0.13265306122449,0.304093567251462
"R-P","noRouteCompare",1.5,0.75,1,18,2,1,0.333333333333333,0.330578512396694,0.666666666666667
"R-P","noRouteCompare",1.5,0.75,1,18,3,1,0,0.244897959183673,0.6
"R-P","noRouteCompare",1.5,0.75,1,18,4,1,0,0.114583333333333,0.277310924369748
"R-P","noRouteCompare",1.5,0.75,1,18,5,1,0.296081910965865,0.248520710059172,0.7
"R-P","noRouteCompare",1.5,0.75,1,18,6,1,0.228443826320529,0.25,0.5
"R-P","noRouteCompare",1.5,0.75,1,18,7,1,0,0.126984126984127,0.35
"R-P","noRouteCompare",1.5,0.75,1,18,8,1,0,0.209876543209877,0.425
"R-P","noRouteCompare",1.5,0.75,1,18,9,1,0,0.186666666666667,0.388888888888889
"R-P","noRouteCompare",1.5,0.75,1,18,10,1,0.23935198569284,0.234375,0.545454545454545
"R-P","noRouteCompare",1.5,0.75,1,18,11,1,0,0.347222222222222,0.714285714285714
"R-P","noRouteCompare",1.5,0.75,1,18,12,1,0.150831557998102,0.151228733459357,0.357142857142857
"R-P","noRouteCompare",1.5,0.75,1,18,13,1,0,0.255102040816327,0.555555555555556
"R-P","noRouteCompare",1.5,0.75,1,18,14,1,0,0.326530612244898,0.8
"R-P","noRouteCompare",1.5,0.75,1,18,15,1,0,0.296296296296296,0.6
"R-P","noRouteCompare",1.5,0.75,1,18,16,1,0,0.0740740740740741,0.166666666666667
"R-P","noRouteCompare",1.5,0.75,1,18,17,1,1.946,0.408163265306122,1
"R-P","noRouteCompare",1.5,0.75,1,18,18,1,0,0.32,0.666666666666667
"R-P","noRouteCompare",1.5,0.75,1,18,19,1,0,0.3125,0.833333333333333
"R-P","noRouteCompare",1.5,0.75,1,18,20,1,0.5,0.297520661157025,0.615384615384615
"R-P","noRouteCompare",1.5,0.75,1,18,21,1,0.431350604640845,0.229166666666667,0.611111111111111
"R-P","noRouteCompare",1.5,0.75,1,18,22,1,0.410895886717426,0.264444444444444,0.636363636363636
"R-P","noRouteCompare",1.5,0.75,1,18,23,1,0,0.32,0.666666666666666
"R-P","noRouteCompare",1.5,0.75,1,18,24,1,0.18596196376742,0.180555555555555,0.371428571428571
"R-P","noRouteCompare",1.5,0.75,1,18,25,1,0.543548954978459,0.362139917695473,0.785714285714286
"R-P","noRouteCompare",1.5,0.75,1,18,26,1,0.304321194927082,0.208333333333333,0.631578947368421
"R-P","noRouteCompare",1.5,0.75,1,18,27,1,0.2,0.19047619047619,0.466666666666667
"R-P","noRouteCompare",1.5,0.75,1,18,28,1,0.0773368262081528,0.170132325141777,0.401785714285714
"R-P","noRouteCompare",1.5,0.75,1,18,29,1,0.336813752851285,0.142011834319527,0.457142857142857
"R-P","noRouteCompare",1.5,0.75,1,18,30,1,0.266319563348789,0.208333333333333,0.555555555555556
"R-P","noRouteCompare",1.5,0.75,1,19,1,1,1.792,0.5,1
"R-P","noRouteCompare",1.5,0.75,1,19,2,1,0.0397025885342642,0.109375,0.219607843137255
"R-P","noRouteCompare",1.5,0.75,1,19,3,1,0.108316582712136,0.165289256198347,0.357142857142857
"R-P","noRouteCompare",1.5,0.75,1,19,4,1,0.266319563348789,0.32,0.666666666666667
"R-P","noRouteCompare",1.5,0.75,1,19,5,1,0.0464127369296614,0.121883656509695,0.261904761904762
"R-P","noRouteCompare",1.5,0.75,1,19,6,1,0.166666666666667,0.183673469387755,0.375
"R-P","noRouteCompare",1.5,0.75,1,19,7,1,0.25615214493032,0.25,0.666666666666667
"R-P","noRouteCompare",1.5,0.75,1,19,8,1,0.333333333333333,0.297520661157025,0.75
"R-P","noRouteCompare",1.5,0.75,1,19,9,1,0.214308863663545,0.197530864197531,0.492307692307692
"R-P","noRouteCompare",1.5,0.75,1,19,10,1,0,0.198347107438017,0.5
"R-P","noRouteCompare",1.5,0.75,1,19,11,1,0.685331478961586,0.347107438016529,0.75
"R-P","noRouteCompare",1.5,0.75,1,19,12,1,0,0.142011834319527,0.4
"R-P","noRouteCompare",1.5,0.75,1,19,13,1,0,0.16,0.333333333333333
"R-P","noRouteCompare",1.5,0.75,1,19,14,1,0,0.231404958677686,0.777777777777778
"R-P","noRouteCompare",1.5,0.75,1,19,15,1,0,0.333333333333333,0.666666666666667
"R-P","noRouteCompare",1.5,0.75,1,19,16,1,0.201396014789458,0.172839506172839,0.388888888888889
"R-P","noRouteCompare",1.5,0.75,1,19,17,1,0,0.16,0.333333333333333
"R-P","noRouteCompare",1.5,0.75,1,19,18,1,0,0.319444444444444,0.657142857142857
"R-P","noRouteCompare",1.5,0.75,1,19,19,1,0.285714285714285,0.207939508506616,0.611111111111111
"R-P","noRouteCompare",1.5,0.75,1,19,20,1,0,0.3,0.6
"R-P","noRouteCompare",1.5,0.75,1,19,21,1,0.185961963767419,0.222222222222222,0.5
"R-P","noRouteCompare",1.5,0.75,1,19,22,1,0,0.130177514792899,0.305555555555556
"R-P","noRouteCompare",1.5,0.75,1,19,23,1,0.4,0.29585798816568,0.625
"R-P","noRouteCompare",1.5,0.75,1,19,24,1,0,0.277777777777778,0.571428571428572
"R-P","noRouteCompare",1.5,0.75,1,19,25,1,0,0.142011834319527,0.4
"R-P","noRouteCompare",1.5,0.75,1,19,26,1,0.550760161446661,0.27681660899654,0.666666666666667
"R-P","noRouteCompare",1.5,0.75,1,19,27,1,0.368897909661864,0.247933884297521,0.625
"R-P","noRouteCompare",1.5,0.75,1,19,28,1,0.5,0.3125,0.833333333333333
"R-P","noRouteCompare",1.5,0.75,1,19,29,1,0,0.247933884297521,0.5
"R-P","noRouteCompare",1.5,0.75,1,19,30,1,1.946,0.408163265306122,1
"R-P","noRouteCompare",1.5,0.75,1,20,1,1,0,0.166089965397924,0.333333333333333
"R-P","noRouteCompare",1.5,0.75,1,20,2,1,0.0793801642856952,0.239583333333333,0.482517482517482
"R-P","noRouteCompare",1.5,0.75,1,20,3,1,0.262453407358361,0.227146814404432,0.525641025641026
"R-P","noRouteCompare",1.5,0.75,1,20,4,1,0,0.296296296296296,0.666666666666667
"R-P","noRouteCompare",1.5,0.75,1,20,5,1,0.246362230854671,0.192,0.4
"R-P","noRouteCompare",1.5,0.75,1,20,6,1,0.152445816144582,0.171745152354571,0.442857142857143
"R-P","noRouteCompare",1.5,0.75,1,20,7,1,0.102512714757419,0.152892561983471,0.316239316239316
"R-P","noRouteCompare",1.5,0.75,1,20,8,1,0,0.296296296296296,0.6
"R-P","noRouteCompare",1.5,0.75,1,20,9,1,0,0.0982986767485822,0.270833333333333
