"arrayType","algorithm","learningValue","abandonValue","arrayNumber","simulation","bout","bee","Q1","Q2","groupQuality"
"R-P","noRouteCompare",1.5,0.75,1,35,7,1,0.01514401,0.00926112,0.362421373438077
"R-P","noRouteCompare",1.5,0.75,1,35,8,1,0.00294881,0.02282357,0.392623154557917
"R-P","noRouteCompare",1.5,0.75,1,35,9,1,0.00508847,0.02301584,0.422824935677757
"R-P","noRouteCompare",1.5,0.75,1,35,10,1,0.00889618,0.01487555,0.362421373438077
"R-P","noRouteCompare",1.5,0.75,1,35,11,1,0.01308678,0.01528197,0.422824935677757
"R-P","noRouteCompare",1.5,0.75,1,35,12,1,0.02861604,0.00594814,0.528531169597196
"R-P","noRouteCompare",1.5,0.75,1,35,13,1,0.01248965,0.01444586,0.407724045117837
"R-P","noRouteCompare",1.5,0.75,1,35,14,1,0.01229371,0.00791492,0.302017811198398
"R-P","noRouteCompare",1.5,0.75,1,35,15,1,0.00686532,0.00576414,0.196311577278958
"R-P","noRouteCompare",1.5,0.75,1,35,16,1,0.00496282,0.02174683,0.407724045117837
"R-P","noRouteCompare",1.5,0.75,1,35,17,1,0.00525729,0.03435482,0.604035622396795
"R-P","noRouteCompare",1.5,0.75,1,35,18,1,0.00739904,0.01120238,0.286916920638478
"R-P","noRouteCompare",1.5,0.75,1,35,19,1,0.02693778,0.02370261,0.770145418555914
"R-P","noRouteCompare",1.5,0.75,1,35,20,1,0.01061928,0.02057055,0.468127607357516
"R-P","noRouteCompare",1.5,0.75,1,35,21,1,0.00852932,0.02483674,0.498329388477356
"R-P","noRouteCompare",1.5,0.75,1,35,22,1,0.01255226,0.00884409,0.317118701758318
"R-P","noRouteCompare",1.5,0.75,1,35,23,1,0.01795889,0.00561101,0.362421373438077
"R-P","noRouteCompare",1.5,0.75,1,35,24,1,0.01757415,0.00581635,0.347320482878157
"R-P","noRouteCompare",1.5,0.75,1,35,25,1,0.02935367,0.00411628,0.498329388477356
"R-P","noRouteCompare",1.5,0.75,1,35,26,1,0.01902821,0.01017497,0.437925826237677
"R-P","noRouteCompare",1.5,0.75,1,35,27,1,0.00965798,0.01550448,0.377522263997997
"R-P","noRouteCompare",1.5,0.75,1,35,28,1,0.02932125,0.00707674,0.543632060157116
"R-P","noRouteCompare",1.5,0.75,1,35,29,1,0.02782904,0.00176919,0.453026716797596
"R-P","noRouteCompare",1.5,0.75,1,35,30,1,0.00681342,0.02216539,0.437925826237677
"R-P","noRouteCompare",1.5,0.75,1,36,1,1,0.01845584,0.0025118,0.317118701758318
"R-P","noRouteCompare",1.5,0.75,1,36,2,1,0.01455267,0.01147996,0.392623154557917
"R-P","noRouteCompare",1.5,0.75,1,36,3,1,0.00576414,0.00355816,0.135908015039279
"R-P","noRouteCompare",1.5,0.75,1,36,4,1,0.01499585,0.00748905,0.332219592318237
"R-P","noRouteCompare",1.5,0.75,1,36,5,1,0.01280553,0.01136351,0.362421373438077
"R-P","noRouteCompare",1.5,0.75,1,36,6,1,0.02365472,0.00641593,0.453026716797596
"R-P","noRouteCompare",1.5,0.75,1,36,7,1,0.01798304,0.00818714,0.392623154557917
"R-P","noRouteCompare",1.5,0.75,1,36,8,1,0.02021064,0.00695933,0.407724045117837
"R-P","noRouteCompare",1.5,0.75,1,36,9,1,0.00278714,0.03363178,0.543632060157116
"R-P","noRouteCompare",1.5,0.75,1,36,10,1,0.00454487,0.00748905,0.181210686719039
"R-P","noRouteCompare",1.5,0.75,1,36,11,1,0.02399456,0.00529229,0.437925826237677
"R-P","noRouteCompare",1.5,0.75,1,36,12,1,0.02171215,0.00746014,0.437925826237677
"R-P","noRouteCompare",1.5,0.75,1,36,13,1,0.00707674,0.0102829,0.256715139518638
"R-P","noRouteCompare",1.5,0.75,1,36,14,1,0.02382765,0.00191166,0.392623154557917
"R-P","noRouteCompare",1.5,0.75,1,36,15,1,0.008547,0.01728695,0.392623154557917
"R-P","noRouteCompare",1.5,0.75,1,36,16,1,0.02050109,0.00690273,0.407724045117837
"R-P","noRouteCompare",1.5,0.75,1,36,17,1,0.01628517,0.00472954,0.317118701758318
"R-P","noRouteCompare",1.5,0.75,1,36,18,1,0.01193559,0.00639583,0.271816030078558
"R-P","noRouteCompare",1.5,0.75,1,36,19,1,0.01204631,0.01020066,0.332219592318237
"R-P","noRouteCompare",1.5,0.75,1,36,20,1,0.01051242,0.01355597,0.362421373438077
"R-P","noRouteCompare",1.5,0.75,1,36,21,1,0.01212631,0.00682485,0.286916920638478
"R-P","noRouteCompare",1.5,0.75,1,36,22,1,0.00784428,0.02456656,0.483228497917436
"R-P","noRouteCompare",1.5,0.75,1,36,23,1,0.00506692,0.03397189,0.588934731836875
"R-P","noRouteCompare",1.5,0.75,1,36,24,1,0.01765535,0.00473669,0.332219592318237
"R-P","noRouteCompare",1.5,0.75,1,36,25,1,0.02131257,0.00529109,0.407724045117837
"R-P","noRouteCompare",1.5,0.75,1,36,26,1,0.01391824,0.01122228,0.377522263997997
"R-P","noRouteCompare",1.5,0.75,1,36,27,1,0.03212645,0.01412656,0.694640965756315
"R-P","noRouteCompare",1.5,0.75,1,36,28,1,0.0049375,0.01425451,0.286916920638478
"R-P","noRouteCompare",1.5,0.75,1,36,29,1,0.01529342,0.00764506,0.347320482878157
"R-P","noRouteCompare",1.5,0.75,1,36,30,1,0.00471606,0.00829098,0.196311577278958
"R-P","noRouteCompare",1.5,0.75,1,37,1,1,0.00375476,0.02681605,0.468127607357516
"R-P","noRouteCompare",1.5,0.75,1,37,2,1,0.02826681,0.00576414,0.513430279037276
"R-P","noRouteCompare",1.5,0.75,1,37,3,1,0.00760394,0.01534536,0.347320482878157
"R-P","noRouteCompare",1.5,0.75,1,37,4,1,0.02740777,0.01582649,0.649338294076555
"R-P","noRouteCompare",1.5,0.75,1,37,5,1,0.00695933,0.00173983,0.135908015039279
"R-P","noRouteCompare",1.5,0.75,1,37,6,1,0.01373423,0.00928809,0.347320482878157
"R-P","noRouteCompare",1.5,0.75,1,37,7,1,0.00282471,0.03488546,0.573833841276955
"R-P","noRouteCompare",1.5,0.75,1,37,8,1,0.01301153,0.01216772,0.377522263997997
"R-P","noRouteCompare",1.5,0.75,1,37,9,1,0.02143835,0.00807752,0.453026716797596
"R-P","noRouteCompare",1.5,0.75,1,37,10,1,0.01114798,0.00398175,0.226513358398798
"R-P","noRouteCompare",1.5,0.75,1,37,11,1,0.01532187,0.00955518,0.377522263997997
"R-P","noRouteCompare",1.5,0.75,1,37,12,1,0.00844526,0.00829098,0.256715139518638
"R-P","noRouteCompare",1.5,0.75,1,37,13,1,0.00293924,0.02041633,0.347320482878157
"R-P","noRouteCompare",1.5,0.75,1,37,14,1,0.00510707,0.0202076,0.377522263997997
"R-P","noRouteCompare",1.5,0.75,1,37,15,1,0.00881851,0.00955518,0.271816030078558
"R-P","noRouteCompare",1.5,0.75,1,37,16,1,0.00587607,0.0161073,0.332219592318237
"R-P","noRouteCompare",1.5,0.75,1,37,17,1,0.00790251,0.02293486,0.468127607357516
"R-P","noRouteCompare",1.5,0.75,1,37,18,1,0.02324645,0.00955518,0.498329388477356
"R-P","noRouteCompare",1.5,0.75,1,37,19,1,0.00726343,0.00780074,0.226513358398798
"R-P","noRouteCompare",1.5,0.75,1,37,20,1,0.01719156,0.00581675,0.347320482878157
"R-P","noRouteCompare",1.5,0.75,1,37,21,1,0.02218259,0.00515119,0.407724045117837
"R-P","noRouteCompare",1.5,0.75,1,37,22,1,0.02266711,0.00955518,0.483228497917436
"R-P","noRouteCompare",1.5,0.75,1,37,23,1,0.02352335,0.00347336,0.407724045117837
"R-P","noRouteCompare",1.5,0.75,1,37,24,1,0.01040591,0.00920382,0.302017811198398
"R-P","noRouteCompare",1.5,0.75,1,37,25,1,0.00635074,0.02676134,0.498329388477356
"R-P","noRouteCompare",1.5,0.75,1,37,26,1,0.01004721,0.00586702,0.241614248958718
"R-P","noRouteCompare",1.5,0.75,1,37,27,1,0.00801748,0.01610768,0.362421373438077
"R-P","noRouteCompare",1.5,0.75,1,37,28,1,0.02382305,0.0125962,0.543632060157116
"R-P","noRouteCompare",1.5,0.75,1,37,29,1,0.03243678,0.0061222,0.588934731836875
"R-P","noRouteCompare",1.5,0.75,1,37,30,1,0.01004721,0.01470187,0.377522263997997
"R-P","noRouteCompare",1.5,0.75,1,38,1,1,0.00309763,0.02305449,0.392623154557917
"R-P","noRouteCompare",1.5,0.75,1,38,2,1,0.00876897,0.01608406,0.377522263997997
"R-P","noRouteCompare",1.5,0.75,1,38,3,1,0.01466895,0.00669735,0.317118701758318
"R-P","noRouteCompare",1.5,0.75,1,38,4,1,0.00969608,0.0084001,0.271816030078558
"R-P","noRouteCompare",1.5,0.75,1,38,5,1,0.02705327,0.00615429,0.498329388477356
"R-P","noRouteCompare",1.5,0.75,1,38,6,1,0.01578954,0.01607621,0.483228497917436
"R-P","noRouteCompare",1.5,0.75,1,38,7,1,0.01348451,0.00660422,0.302017811198398
"R-P","noRouteCompare",1.5,0.75,1,38,8,1,0.00987898,0.00610066,0.241614248958718
"R-P","noRouteCompare",1.5,0.75,1,38,9,1,0.02902274,0.00290946,0.483228497917436
"R-P","noRouteCompare",1.5,0.75,1,38,10,1,0.00494064,0.00634971,0.166109796159119
"R-P","noRouteCompare",1.5,0.75,1,38,11,1,0.01099357,0.0046012,0.241614248958718
"R-P","noRouteCompare",1.5,0.75,1,38,12,1,0.01590607,0.00535679,0.317118701758318
"R-P","noRouteCompare",1.5,0.75,1,38,13,1,0.01105405,0.01258738,0.362421373438077
"R-P","noRouteCompare",1.5,0.75,1,38,14,1,0.02571663,0.00764662,0.498329388477356
"R-P","noRouteCompare",1.5,0.75,1,38,15,1,0.0049313,0.0167503,0.332219592318237
"R-P","noRouteCompare",1.5,0.75,1,38,16,1,0.00777472,0.00859955,0.241614248958718
"R-P","noRouteCompare",1.5,0.75,1,38,17,1,0.02903119,0.00589261,0.528531169597196
"R-P","noRouteCompare",1.5,0.75,1,38,18,1,0.01120273,0.00279857,0.211412467838878
"R-P","noRouteCompare",1.5,0.75,1,38,19,1,0.00894493,0.02293235,0.483228497917436
"R-P","noRouteCompare",1.5,0.75,1,38,20,1,0.02020585,0.01051321,0.468127607357516
"R-P","noRouteCompare",1.5,0.75,1,38,21,1,0.00392569,0.0077219,0.181210686719039
"R-P","noRouteCompare",1.5,0.75,1,38,22,1,0.00518034,0.02237756,0.422824935677757
"R-P","noRouteCompare",1.5,0.75,1,38,23,1,0.01524798,0.00450944,0.302017811198398
"R-P","noRouteCompare",1.5,0.75,1,38,24,1,0.01745974,0.00746983,0.377522263997997
"R-P","noRouteCompare",1.5,0.75,1,38,25,1,0.01143833,0.0131558,0.377522263997997
"R-P","noRouteCompare",1.5,0.75,1,38,26,1,0.00549648,0.01049324,0.241614248958718
"R-P","noRouteCompare",1.5,0.75,1,38,27,1,0.02656606,0.01146211,0.573833841276955
"R-P","noRouteCompare",1.5,0.75,1,38,28,1,0.00931812,0.02367798,0.498329388477356
"R-P","noRouteCompare",1.5,0.75,1,38,29,1,0.03461317,0.01125474,0.694640965756315
"R-P","noRouteCompare",1.5,0.75,1,38,30,1,0.02571663,0.01648455,0.634237403516635
"R-P","noRouteCompare",1.5,0.75,1,39,1,1,0.00752039,0.00523382,0.196311577278958
"R-P","noRouteCompare",1.5,0.75,1,39,2,1,0.00878186,0.01497214,0.362421373438077
"R-P","noRouteCompare",1.5,0.75,1,39,3,1,0.00576243,0.01487272,0.317118701758318
"R-P","noRouteCompare",1.5,0.75,1,39,4,1,0.00541352,0.01584407,0.317118701758318
"R-P","noRouteCompare",1.5,0.75,1,39,5,1,0.00207275,0.00764662,0.151008905599199
"R-P","noRouteCompare",1.5,0.75,1,39,6,1,0.00671049,0.03071034,0.558732950717036
"R-P","noRouteCompare",1.5,0.75,1,39,7,1,0.00533007,0.02456656,0.453026716797596
"R-P","noRouteCompare",1.5,0.75,1,39,8,1,0.02038435,0.00291529,0.347320482878157
"R-P","noRouteCompare",1.5,0.75,1,39,9,1,0.0047891,0.02252316,0.407724045117837
"R-P","noRouteCompare",1.5,0.75,1,39,10,1,0.02460087,0.00686688,0.468127607357516
"R-P","noRouteCompare",1.5,0.75,1,39,11,1,0.00521653,0.00862496,0.211412467838878
"R-P","noRouteCompare",1.5,0.75,1,39,12,1,0.00845504,0.01192742,0.302017811198398
"R-P","noRouteCompare",1.5,0.75,1,39,13,1,0.02050321,0.00497331,0.377522263997997
"R-P","noRouteCompare",1.5,0.75,1,39,14,1,0.00793743,0.01479781,0.347320482878157
"R-P","noRouteCompare",1.5,0.75,1,39,15,1,0.0060785,0.00519777,0.166109796159119
"R-P","noRouteCompare",1.5,0.75,1,39,16,1,0.01476066,0.01370173,0.422824935677757
"R-P","noRouteCompare",1.5,0.75,1,39,17,1,0.01279018,0.01402683,0.407724045117837
"R-P","noRouteCompare",1.5,0.75,1,39,18,1,0.01005201,0.0172049,0.407724045117837
"R-P","noRouteCompare",1.5,0.75,1,39,19,1,0.00532326,0.03287162,0.573833841276955
"R-P","noRouteCompare",1.5,0.75,1,39,20,1,0.0070986,0.01091967,0.271816030078558
"R-P","noRouteCompare",1.5,0.75,1,39,21,1,0.00442046,0.02192736,0.392623154557917
"R-P","noRouteCompare",1.5,0.75,1,39,22,1,0.01144044,0.031644,0.649338294076555
"R-P","noRouteCompare",1.5,0.75,1,39,23,1,0.00473835,0.03756197,0.634237403516635
"R-P","noRouteCompare",1.5,0.75,1,39,24,1,0.00866704,0.00630984,0.226513358398798
"R-P","noRouteCompare",1.5,0.75,1,39,25,1,0.01837829,0.00521996,0.362421373438077
"R-P","noRouteCompare",1.5,0.75,1,39,26,1,0.00414459,0.031644,0.543632060157116
"R-P","noRouteCompare",1.5,0.75,1,39,27,1,0.00571015,0.03756197,0.649338294076555
"R-P","noRouteCompare",1.5,0.75,1,39,28,1,0.00801683,0.00336858,0.166109796159119
"R-P","noRouteCompare",1.5,0.75,1,39,29,1,0.01878786,0.0028718,0.332219592318237
"R-P","noRouteCompare",1.5,0.75,1,39,30,1,0.00530457,0.02894888,0.513430279037276
"R-P","noRouteCompare",1.5,0.75,1,40,1,1,0.00853056,0.0295149,0.573833841276955
"R-P","noRouteCompare",1.5,0.75,1,40,2,1,0.01530203,0.01193559,0.407724045117837
"R-P","noRouteCompare",1.5,0.75,1,40,3,1,0.00943329,0.01323113,0.347320482878157
"R-P","noRouteCompare",1.5,0.75,1,40,4,1,0.01274565,0.00708891,0.302017811198398
"R-P","noRouteCompare",1.5,0.75,1,40,5,1,0.02211152,0.01421824,0.543632060157116
"R-P","noRouteCompare",1.5,0.75,1,40,6,1,0.00370357,0.01147357,0.226513358398798
"R-P","noRouteCompare",1.5,0.75,1,40,7,1,0.00735273,0.01352062,0.317118701758318
"R-P","noRouteCompare",1.5,0.75,1,40,8,1,0.00422701,0.02757206,0.483228497917436
"R-P","noRouteCompare",1.5,0.75,1,40,9,1,0.00817702,0.03455483,0.649338294076555
"R-P","noRouteCompare",1.5,0.75,1,40,10,1,0.01709196,0.00508552,0.332219592318237
"R-P","noRouteCompare",1.5,0.75,1,40,11,1,0.01201083,0.0211091,0.498329388477356
"R-P","noRouteCompare",1.5,0.75,1,40,12,1,0.0269603,0.0009835,0.422824935677757
"R-P","noRouteCompare",1.5,0.75,1,40,13,1,0.01656873,0.00348936,0.302017811198398
"R-P","noRouteCompare",1.5,0.75,1,40,14,1,0.01223569,0.0096554,0.332219592318237
"R-P","noRouteCompare",1.5,0.75,1,40,15,1,0.00703038,0.00471313,0.181210686719039
"R-P","noRouteCompare",1.5,0.75,1,40,16,1,0.02107756,0.00791763,0.437925826237677
"R-P","noRouteCompare",1.5,0.75,1,40,17,1,0.01664032,0.00427931,0.317118701758318
"R-P","noRouteCompare",1.5,0.75,1,40,18,1,0.00987898,0.01810332,0.422824935677757
"R-P","noRouteCompare",1.5,0.75,1,40,19,1,0.01237035,0.01846939,0.468127607357516
"R-P","noRouteCompare",1.5,0.75,1,40,20,1,0.01054826,0.02224257,0.498329388477356
"R-P","noRouteCompare",1.5,0.75,1,40,21,1,0.00775309,0.00454728,0.181210686719039
"R-P","noRouteCompare",1.5,0.75,1,40,22,1,0.01455883,0.00747678,0.332219592318237
"R-P","noRouteCompare",1.5,0.75,1,40,23,1,0.00841521,0.00962845,0.271816030078558
"R-P","noRouteCompare",1.5,0.75,1,40,24,1,0.00941911,0.00767949,0.256715139518638
"R-P","noRouteCompare",1.5,0.75,1,40,25,1,0.01551438,0.00500688,0.317118701758318
"R-P","noRouteCompare",1.5,0.75,1,40,26,1,0.01476066,0.0025118,0.256715139518638
"R-P","noRouteCompare",1.5,0.75,1,40,27,1,0.00532145,0.02401234,0.437925826237677
"R-P","noRouteCompare",1.5,0.75,1,40,28,1,0.01784596,0.0032524,0.317118701758318
"R-P","noRouteCompare",1.5,0.75,1,40,29,1,0.00829098,0.00567545,0.211412467838878
"R-P","noRouteCompare",1.5,0.75,1,40,30,1,0.01840753,0.0052663,0.362421373438077
"R-P","noRouteCompare",1.5,0.75,1,41,1,1,0.0316761,0.01023839,0.634237403516635
"R-P","noRouteCompare",1.5,0.75,1,41,2,1,0.00153055,0.00570777,0.105706233919439
"R-P","noRouteCompare",1.5,0.75,1,41,3,1,0.00501624,0.01958442,0.377522263997997
"R-P","noRouteCompare",1.5,0.75,1,41,4,1,0.00665694,0.00491228,0.181210686719039
"R-P","noRouteCompare",1.5,0.75,1,41,5,1,0.00975673,0.00516766,0.226513358398798
"R-P","noRouteCompare",1.5,0.75,1,41,6,1,0.01303673,0.02983253,0.649338294076555
"R-P","noRouteCompare",1.5,0.75,1,41,7,1,0.00861308,0.00936789,0.271816030078558
"R-P","noRouteCompare",1.5,0.75,1,41,8,1,0.00467099,0.02253922,0.407724045117837
"R-P","noRouteCompare",1.5,0.75,1,41,9,1,0.0016923,0.01118514,0.196311577278958
"R-P","noRouteCompare",1.5,0.75,1,41,10,1,0.00854401,0.00559711,0.211412467838878
"R-P","noRouteCompare",1.5,0.75,1,41,11,1,0.01336281,0.00502148,0.271816030078558
"R-P","noRouteCompare",1.5,0.75,1,41,12,1,0.00293844,0.03004488,0.498329388477356
"R-P","noRouteCompare",1.5,0.75,1,41,13,1,0.0098718,0.00840966,0.271816030078558
"R-P","noRouteCompare",1.5,0.75,1,41,14,1,0.00735589,0.01721124,0.377522263997997
"R-P","noRouteCompare",1.5,0.75,1,41,15,1,0.0069956,0.01192742,0.286916920638478
"R-P","noRouteCompare",1.5,0.75,1,41,16,1,0.01755685,0.00485887,0.332219592318237
"R-P","noRouteCompare",1.5,0.75,1,41,17,1,0.00838146,0.00861247,0.256715139518638
"R-P","noRouteCompare",1.5,0.75,1,41,18,1,0.00176919,0.00581635,0.120807124479359
"R-P","noRouteCompare",1.5,0.75,1,41,19,1,0.01647659,0.01225771,0.437925826237677
"R-P","noRouteCompare",1.5,0.75,1,41,20,1,0.01829261,0.00504093,0.347320482878157
"R-P","noRouteCompare",1.5,0.75,1,41,21,1,0.00806461,0.02848819,0.558732950717036
"R-P","noRouteCompare",1.5,0.75,1,41,22,1,0.02116571,0.00335196,0.377522263997997
"R-P","noRouteCompare",1.5,0.75,1,41,23,1,0.0118544,0.00523086,0.256715139518638
"R-P","noRouteCompare",1.5,0.75,1,41,24,1,0.01991218,0.0052732,0.377522263997997
"R-P","noRouteCompare",1.5,0.75,1,41,25,1,0.01011547,0.02216969,0.483228497917436
"R-P","noRouteCompare",1.5,0.75,1,41,26,1,0.02440828,0.00598515,0.453026716797596
"R-P","noRouteCompare",1.5,0.75,1,41,27,1,0.01208334,0.01084007,0.347320482878157
"R-P","noRouteCompare",1.5,0.75,1,41,28,1,0.00805599,0.01415294,0.332219592318237
"R-P","noRouteCompare",1.5,0.75,1,41,29,1,0.01713301,0.01292878,0.453026716797596
"R-P","noRouteCompare",1.5,0.75,1,41,30,1,0.00501124,0.01551415,0.317118701758318
"R-P","noRouteCompare",1.5,0.75,1,42,1,1,0.00752914,0.01494334,0.332219592318237
"R-P","noRouteCompare",1.5,0.75,1,42,2,1,0.01717926,0.00912866,0.392623154557917
"R-P","noRouteCompare",1.5,0.75,1,42,3,1,0.01648013,0.0029138,0.286916920638478
"R-P","noRouteCompare",1.5,0.75,1,42,4,1,0.03048235,0.00582821,0.543632060157116
"R-P","noRouteCompare",1.5,0.75,1,42,5,1,0.00575617,0.00559439,0.166109796159119
"R-P","noRouteCompare",1.5,0.75,1,42,6,1,0.00720628,0.01648229,0.362421373438077
"R-P","noRouteCompare",1.5,0.75,1,42,7,1,0.00968671,0.0267498,0.543632060157116
"R-P","noRouteCompare",1.5,0.75,1,42,8,1,0.00510007,0.01515468,0.302017811198398
"R-P","noRouteCompare",1.5,0.75,1,42,9,1,0.00407839,0.01414824,0.271816030078558
"R-P","noRouteCompare",1.5,0.75,1,42,10,1,0.00948872,0.01011165,0.302017811198398
"R-P","noRouteCompare",1.5,0.75,1,42,11,1,0.00518481,0.01085168,0.241614248958718
"R-P","noRouteCompare",1.5,0.75,1,42,12,1,0.01797791,0.0037109,0.332219592318237
"R-P","noRouteCompare",1.5,0.75,1,42,13,1,0.00510772,0.00768924,0.196311577278958
"R-P","noRouteCompare",1.5,0.75,1,42,14,1,0.00825538,0.01201049,0.302017811198398
"R-P","noRouteCompare",1.5,0.75,1,42,15,1,0.01896655,0.01350339,0.483228497917436
"R-P","noRouteCompare",1.5,0.75,1,42,16,1,0.01104182,0.0125274,0.362421373438077
"R-P","noRouteCompare",1.5,0.75,1,42,17,1,0.00529298,0.01311975,0.271816030078558
"R-P","noRouteCompare",1.5,0.75,1,42,18,1,0.01449042,0.00931353,0.362421373438077
"R-P","noRouteCompare",1.5,0.75,1,42,19,1,0.00640448,0.01510137,0.332219592318237
"R-P","noRouteCompare",1.5,0.75,1,42,20,1,0.00604234,0.03030424,0.543632060157116
"R-P","noRouteCompare",1.5,0.75,1,42,21,1,0.01150189,0.0094352,0.317118701758318
"R-P","noRouteCompare",1.5,0.75,1,42,22,1,0.02325825,0.00483027,0.422824935677757
"R-P","noRouteCompare",1.5,0.75,1,42,23,1,0.01876888,0.03279479,0.785246309115834
"R-P","noRouteCompare",1.5,0.75,1,42,24,1,0.01855587,0.01756316,0.543632060157116
"R-P","noRouteCompare",1.5,0.75,1,42,25,1,0.01292825,0.00707674,0.302017811198398
"R-P","noRouteCompare",1.5,0.75,1,42,26,1,0.00622786,0.017628,0.362421373438077
"R-P","noRouteCompare",1.5,0.75,1,42,27,1,0.00684645,0.01285017,0.302017811198398
"R-P","noRouteCompare",1.5,0.75,1,42,28,1,0.00454487,0.0186558,0.347320482878157
"R-P","noRouteCompare",1.5,0.75,1,42,29,1,0.00500387,0.01262872,0.271816030078558
"R-P","noRouteCompare",1.5,0.75,1,42,30,1,0.00436332,0.01127358,0.241614248958718
"R-P","noRouteCompare",1.5,0.75,1,43,1,1,0.02001988,0.00688333,0.407724045117837
"R-P","noRouteCompare",1.5,0.75,1,43,2,1,0.00421487,0.02917255,0.498329388477356
"R-P","noRouteCompare",1.5,0.75,1,43,3,1,0.02251923,0.00678034,0.437925826237677
"R-P","noRouteCompare",1.5,0.75,1,43,4,1,0.00943228,0.01445742,0.362421373438077
"R-P","noRouteCompare",1.5,0.75,1,43,5,1,0.01255391,0.00868861,0.317118701758318
"R-P","noRouteCompare",1.5,0.75,1,43,6,1,0.00920309,0.01048129,0.302017811198398
"R-P","noRouteCompare",1.5,0.75,1,43,7,1,0.01683783,0.01004721,0.407724045117837
"R-P","noRouteCompare",1.5,0.75,1,43,8,1,0.0009707,0.02600441,0.407724045117837
"R-P","noRouteCompare",1.5,0.75,1,43,9,1,0.00582902,0.00955328,0.226513358398798
"R-P","noRouteCompare",1.5,0.75,1,43,10,1,0.01213575,0.01243773,0.377522263997997
"R-P","noRouteCompare",1.5,0.75,1,43,11,1,0.00912034,0.00825625,0.256715139518638
"R-P","noRouteCompare",1.5,0.75,1,43,12,1,0.01640443,0.00861891,0.377522263997997
"R-P","noRouteCompare",1.5,0.75,1,43,13,1,0.00957707,0.00606589,0.241614248958718
"R-P","noRouteCompare",1.5,0.75,1,43,14,1,0.01729509,0.00503002,0.332219592318237
"R-P","noRouteCompare",1.5,0.75,1,43,15,1,0.00140172,0.01717021,0.286916920638478
"R-P","noRouteCompare",1.5,0.75,1,43,16,1,0.00145409,0.01705746,0.286916920638478
"R-P","noRouteCompare",1.5,0.75,1,43,17,1,0.01056903,0.01334624,0.362421373438077
"R-P","noRouteCompare",1.5,0.75,1,43,18,1,0.01861424,0.00514135,0.362421373438077
"R-P","noRouteCompare",1.5,0.75,1,43,19,1,0.02104392,0.00801716,0.437925826237677
"R-P","noRouteCompare",1.5,0.75,1,43,20,1,0.01432257,0.03184913,0.694640965756315
"R-P","noRouteCompare",1.5,0.75,1,43,21,1,0.0125405,0.03772994,0.755044527995994
"R-P","noRouteCompare",1.5,0.75,1,43,22,1,0.00246614,0.02328768,0.392623154557917
"R-P","noRouteCompare",1.5,0.75,1,43,23,1,0.02048397,0.00304798,0.362421373438077
"R-P","noRouteCompare",1.5,0.75,1,43,24,1,0.00339179,0.03194626,0.528531169597196
"R-P","noRouteCompare",1.5,0.75,1,43,25,1,0.01776047,0.00542118,0.347320482878157
"R-P","noRouteCompare",1.5,0.75,1,43,26,1,0.00884038,0.03048235,0.588934731836875
"R-P","noRouteCompare",1.5,0.75,1,43,27,1,0.00461152,0.02285352,0.407724045117837
"R-P","noRouteCompare",1.5,0.75,1,43,28,1,0.01609676,0.00840354,0.377522263997997
"R-P","noRouteCompare",1.5,0.75,1,43,29,1,0.02547553,0.00381617,0.437925826237677
"R-P","noRouteCompare",1.5,0.75,1,43,30,1,0.00917639,0.00412501,0.196311577278958
"R-P","noRouteCompare",1.5,0.75,1,44,1,1,0.00360606,0.01779079,0.317118701758318
"R-P","noRouteCompare",1.5,0.75,1,44,2,1,0.01374279,0.00774134,0.317118701758318
"R-P","noRouteCompare",1.5,0.75,1,44,3,1,0.01172953,0.0188083,0.468127607357516
"R-P","noRouteCompare",1.5,0.75,1,44,4,1,0.00506118,0.01874715,0.362421373438077
"R-P","noRouteCompare",1.5,0.75,1,44,5,1,0.01294898,0.00510007,0.271816030078558
